,open,high,low,close,volume,date_parsed,cont_len,cont_pol,cont_sent
264,1665.71,1672.84,1663.52,1666.29,494665952,2013-05-20,219.22222222222223,0.024360670194003512,Positive
265,1666.2,1674.93,1662.67,1669.16,513919040,2013-05-21,160.38888888888889,0.043350418871252204,Positive
266,1669.39,1687.18,1648.86,1655.35,683490432,2013-05-22,180.9047619047619,0.03268220040541467,Positive
267,1651.62,1655.5,1635.53,1650.51,610989376,2013-05-23,120.55,0.15314583333333334,Positive
268,1646.67,1649.78,1636.88,1649.6,449088384,2013-05-24,75.125,-0.015798611111111104,Negative
269,1652.63,1674.21,1652.63,1660.06,554619712,2013-05-28,137.92307692307693,0.13182051282051283,Positive
270,1656.57,1656.57,1640.05,1648.36,511999488,2013-05-29,301.0,0.10151694778533016,Positive
271,1649.14,1661.91,1648.61,1654.41,525967968,2013-05-30,131.32142857142858,0.0590182436611008,Positive
272,1652.13,1658.99,1630.74,1630.74,872444608,2013-05-31,279.15384615384613,0.04323452589077589,Positive
273,1631.71,1640.42,1622.72,1640.42,614601792,2013-06-03,150.1,0.002926870748299315,Positive
274,1640.73,1646.53,1623.62,1631.38,567560832,2013-06-04,165.52631578947367,0.07452768826828976,Positive
275,1629.05,1629.31,1607.09,1608.9,573941056,2013-06-05,70.58333333333333,0.23745265151515152,Positive
276,1609.29,1622.56,1598.23,1622.56,611811968,2013-06-06,96.0,0.09061688311688311,Positive
277,1625.27,1644.4,1625.27,1643.38,588722112,2013-06-07,203.7111111111111,0.085835288452613,Positive
278,1644.67,1648.69,1639.26,1642.81,446790496,2013-06-10,189.77777777777777,0.11709981762065096,Positive
279,1638.64,1640.13,1622.92,1626.13,494419744,2013-06-11,130.3846153846154,0.10422853855546164,Positive
280,1629.94,1637.71,1610.92,1612.52,496663680,2013-06-12,253.53571428571428,0.17425699951697848,Positive
281,1612.15,1639.25,1608.07,1636.36,508786048,2013-06-13,173.7258064516129,0.056421230352681956,Positive
282,1635.52,1640.8,1623.96,1626.73,454660192,2013-06-14,116.89655172413794,0.036442939244663373,Positive
283,1630.64,1646.5,1630.34,1639.04,517127360,2013-06-17,221.38888888888889,0.14890984581262356,Positive
284,1639.77,1654.19,1639.77,1651.81,468885664,2013-06-18,119.77272727272727,0.028986291486291473,Positive
285,1651.83,1652.45,1628.91,1628.93,564339840,2013-06-19,260.5,-0.026947601010101012,Negative
286,1624.62,1624.62,1584.32,1588.19,783320960,2013-06-20,167.41666666666666,0.14895833333333333,Positive
287,1588.62,1599.19,1577.7,1592.43,1521151104,2013-06-21,333.90909090909093,0.08158369408369408,Positive
288,1588.77,1588.77,1560.33,1573.09,700688000,2013-06-24,98.5,0.05555555555555555,Positive
289,1592.27,1606.83,1592.27,1603.26,568844608,2013-06-26,79.26666666666667,0.0211111111111111,Positive
290,1606.44,1620.07,1606.44,1613.2,518668672,2013-06-27,128.88888888888889,0.08589682539682537,Positive
291,1609.78,1626.61,1609.78,1614.96,526115136,2013-07-01,366.0,0.06380945938981651,Positive
292,1614.29,1624.26,1606.77,1614.08,527795648,2013-07-02,296.9,0.05854295852956567,Positive
293,1611.48,1618.97,1604.57,1615.41,303759136,2013-07-03,223.20689655172413,0.027341551563153987,Positive
294,1618.65,1632.07,1614.71,1631.89,430664640,2013-07-05,170.0,-0.24722222222222226,Negative
295,1634.2,1644.68,1634.2,1640.46,742917120,2013-07-08,217.5,0.1236404220779221,Positive
296,1643.93,1654.18,1643.93,1652.32,521108576,2013-07-09,172.0,0.03066993464052287,Positive
297,1651.56,1657.92,1647.66,1652.62,509090304,2013-07-10,192.10638297872342,0.058532514714460894,Positive
298,1657.41,1676.63,1657.41,1675.02,566455744,2013-07-11,130.36363636363637,-1.2851731601736855e-05,Negative
299,1675.26,1680.19,1672.33,1680.19,588945728,2013-07-12,156.48648648648648,0.05157405376155376,Positive
300,1679.59,1684.51,1677.89,1682.5,427337632,2013-07-15,82.0,0.02803030303030304,Positive
301,1682.7,1683.73,1671.84,1676.26,476974368,2013-07-16,175.37142857142857,0.05986719877344876,Positive
302,1677.91,1684.75,1677.91,1680.91,566833088,2013-07-17,257.5686274509804,0.08292218433584204,Positive
303,1681.05,1693.12,1681.05,1689.37,539273920,2013-07-18,241.96428571428572,0.08242227902359889,Positive
304,1686.15,1692.09,1684.08,1692.09,770584192,2013-07-19,177.51785714285714,0.14540549598266436,Positive
305,1694.41,1697.61,1690.67,1695.53,502083104,2013-07-22,156.75,0.06389682539682541,Positive
306,1696.63,1698.78,1691.13,1692.39,459706016,2013-07-23,117.41666666666667,0.0753637566137566,Positive
307,1696.06,1698.38,1682.57,1685.94,532656576,2013-07-24,103.93548387096774,0.02646249359959037,Positive
308,1685.21,1690.94,1680.07,1690.25,518129216,2013-07-25,97.57142857142857,0.06866883116883117,Positive
309,1687.31,1691.85,1676.03,1691.65,466156032,2013-07-26,114.17647058823529,-0.042256069094304384,Negative
310,1690.32,1690.92,1681.86,1685.33,419819552,2013-07-29,186.22222222222223,0.11521880511463843,Positive
311,1687.92,1693.19,1682.42,1685.96,499839296,2013-07-30,193.0857142857143,0.07424950754712657,Positive
312,1687.76,1698.43,1684.94,1685.73,664419840,2013-07-31,179.475,0.06089037167897463,Positive
313,1689.42,1707.85,1689.42,1706.87,530951104,2013-08-01,87.6470588235294,0.08398013750954923,Positive
314,1706.1,1709.67,1700.68,1709.67,503275552,2013-08-02,182.61904761904762,0.08485338074623787,Positive
315,1708.01,1709.24,1703.55,1707.14,369575840,2013-08-05,148.67741935483872,0.0972451473257925,Positive
316,1705.79,1705.79,1693.29,1697.37,454070400,2013-08-06,94.55172413793103,-0.004746168582375478,Negative
317,1695.3,1695.3,1684.91,1690.91,445614144,2013-08-07,118.55172413793103,0.14390968801313628,Positive
318,1693.35,1700.18,1688.38,1697.48,453654656,2013-08-08,110.10526315789474,0.09463680926916224,Positive
319,1696.1,1699.42,1686.02,1691.42,412941184,2013-08-09,182.88888888888889,0.01228174603174601,Positive
320,1688.37,1691.49,1683.35,1689.47,382142528,2013-08-12,296.1764705882353,0.06479894928856866,Positive
321,1690.65,1696.81,1682.62,1694.16,413884832,2013-08-13,281.2307692307692,0.1822731435231435,Positive
322,1693.88,1695.52,1684.83,1685.39,420471648,2013-08-14,325.8421052631579,0.12546034995706046,Positive
323,1679.61,1679.61,1658.59,1661.32,510318464,2013-08-15,269.75,0.10651785714285711,Positive
324,1661.22,1663.6,1652.61,1655.83,650111744,2013-08-16,341.0,0.3946428571428571,Positive
325,1655.25,1659.18,1645.84,1646.06,442953888,2013-08-19,54.333333333333336,-0.16666666666666666,Negative
326,1646.81,1658.92,1646.08,1652.35,436119584,2013-08-20,168.0,0.1,Positive
327,1650.66,1656.99,1639.43,1642.8,479892032,2013-08-21,128.0,0.13333333333333333,Positive
328,1645.03,1659.55,1645.03,1656.96,407240096,2013-08-22,74.5,0.01166666666666665,Positive
329,1659.92,1664.85,1654.81,1663.5,454291296,2013-08-23,81.22222222222223,-0.009166666666666668,Negative
330,1664.29,1669.51,1656.02,1656.78,416322368,2013-08-26,33.0,0.0,Neutral
331,1652.54,1652.54,1629.05,1630.48,506000064,2013-08-27,226.16666666666666,0.03671142762660619,Positive
332,1630.25,1641.18,1627.47,1634.96,438063040,2013-08-28,298.3636363636364,0.07211246570732738,Positive
333,1633.5,1646.41,1630.88,1638.17,389334848,2013-08-29,202.6153846153846,0.1067890442890443,Positive
334,1638.89,1640.08,1628.05,1632.97,542310528,2013-08-30,257.8181818181818,0.12753427128427128,Positive
335,1635.95,1651.35,1633.41,1639.77,525167808,2013-09-03,102.16666666666667,0.3427248677248677,Positive
336,1640.72,1655.72,1637.41,1653.08,530963712,2013-09-04,190.23076923076923,0.13180759055759056,Positive
337,1653.28,1659.17,1653.07,1655.08,435460128,2013-09-05,152.4814814814815,0.03724446849446848,Positive
338,1657.44,1664.83,1640.62,1655.17,492524608,2013-09-06,230.0,0.1768575641620284,Positive
339,1656.85,1672.4,1656.85,1671.71,440884800,2013-09-09,176.9047619047619,0.08684775762156713,Positive
340,1674.32,1684.09,1674.32,1683.99,499155040,2013-09-10,67.4375,0.08146949404761902,Positive
341,1681.04,1689.13,1678.7,1689.13,484793056,2013-09-11,182.5,0.04382789535567313,Positive
342,1689.21,1689.97,1681.96,1683.42,459040640,2013-09-12,113.14285714285714,0.026321929204582276,Positive
343,1685.04,1688.73,1682.22,1687.99,395148096,2013-09-13,189.66666666666666,0.07879453262786597,Positive
344,1691.7,1704.95,1691.7,1697.6,459764480,2013-09-16,177.35714285714286,0.1977625747268604,Positive
345,1697.73,1705.52,1697.73,1704.76,425239904,2013-09-17,97.57142857142857,0.06988095238095238,Positive
346,1705.74,1729.44,1700.35,1725.52,580426240,2013-09-18,117.75757575757575,0.11972697756788667,Positive
347,1727.34,1729.86,1720.2,1722.34,514394016,2013-09-19,112.07692307692308,0.1564199689199689,Positive
348,1722.44,1725.23,1708.89,1709.91,1383413632,2013-09-20,142.88235294117646,0.17254323320237183,Positive
349,1711.44,1711.44,1697.1,1701.84,511866176,2013-09-23,217.125,0.052835338680926935,Positive
350,1702.6,1707.63,1694.9,1697.42,509947392,2013-09-24,92.42857142857143,-0.0023809523809523864,Negative
351,1698.02,1701.71,1691.88,1692.77,475587744,2013-09-25,159.25,0.00393323937966796,Positive
352,1694.05,1703.85,1693.11,1698.67,440223488,2013-09-26,225.0,0.08662313258636788,Positive
353,1695.52,1695.52,1687.11,1691.75,489103104,2013-09-27,85.09375,0.0703844246031746,Positive
354,1687.26,1687.26,1674.99,1681.55,629131264,2013-09-30,251.23076923076923,0.08296932234432235,Positive
355,1682.41,1696.55,1682.07,1695.0,462701056,2013-10-01,145.0,0.07670623647186145,Positive
356,1691.9,1693.87,1680.34,1693.87,484326528,2013-10-02,95.70370370370371,0.03068171797338462,Positive
357,1692.35,1692.35,1670.36,1678.66,499857024,2013-10-03,157.3125,-0.014682539682539693,Negative
358,1678.79,1691.94,1677.33,1690.5,440017056,2013-10-04,135.17241379310346,0.08347701149425289,Positive
359,1687.15,1687.15,1674.7,1676.12,425290336,2013-10-07,176.7,0.19083333333333335,Positive
360,1676.22,1676.79,1655.03,1655.45,571411520,2013-10-08,173.92592592592592,0.06100412190689968,Positive
361,1656.99,1662.47,1646.47,1656.4,574130112,2013-10-09,352.2,-0.03209545454545458,Negative
362,1660.88,1692.56,1660.88,1692.56,552177600,2013-10-10,253.7058823529412,0.09929530214289574,Positive
363,1691.09,1703.44,1688.52,1703.2,482553184,2013-10-11,168.54545454545453,0.03597916393370939,Positive
364,1699.86,1711.03,1692.13,1710.14,424196640,2013-10-14,164.0,0.06541666666666665,Positive
365,1709.17,1711.57,1695.93,1698.06,532916160,2013-10-15,115.39473684210526,0.04035572562358278,Positive
366,1700.49,1721.76,1700.49,1721.54,543564800,2013-10-16,209.6140350877193,0.08229121154998346,Positive
367,1720.17,1733.45,1714.12,1733.15,542925248,2013-10-17,339.61764705882354,0.02331704062096219,Positive
368,1736.72,1745.31,1735.74,1744.5,703510848,2013-10-18,186.66666666666666,0.05932755960970247,Positive
369,1745.2,1747.79,1740.67,1744.66,498906016,2013-10-21,190.1290322580645,0.10815412186379927,Positive
370,1746.48,1759.33,1746.48,1754.67,569504384,2013-10-22,128.70731707317074,0.0784427934144833,Positive
371,1752.27,1752.27,1740.5,1746.38,533654080,2013-10-23,310.0,0.06075972379002043,Positive
372,1747.48,1753.94,1745.5,1752.07,525480416,2013-10-24,283.3448275862069,0.06677914199465923,Positive
373,1756.01,1759.82,1752.45,1759.77,541907712,2013-10-25,261.17857142857144,0.03853221844293272,Positive
374,1759.42,1764.99,1757.67,1762.11,579556608,2013-10-28,161.6086956521739,0.1131761716544325,Positive
375,1762.93,1772.09,1762.93,1771.95,501806208,2013-10-29,166.91666666666666,0.0809390782828283,Positive
376,1772.27,1775.22,1757.24,1763.31,480263712,2013-10-30,234.46153846153845,0.08069053367267652,Positive
377,1763.24,1768.53,1755.72,1756.54,635805632,2013-10-31,157.03125,0.02757976770253555,Positive
378,1758.7,1765.67,1752.7,1761.64,549504320,2013-11-01,202.08510638297872,0.05532994266371925,Positive
379,1763.4,1768.78,1761.56,1767.93,431930880,2013-11-04,155.46969696969697,0.038666155603655605,Positive
380,1765.67,1767.03,1755.76,1762.97,487444064,2013-11-05,194.4431818181818,0.02069095319663501,Positive
381,1765.0,1773.74,1764.4,1770.49,499953728,2013-11-06,173.0754716981132,0.09616467913637725,Positive
382,1770.74,1774.54,1746.2,1747.15,602191296,2013-11-07,132.25925925925927,0.05783062102506546,Positive
383,1748.37,1770.78,1747.63,1770.61,575603648,2013-11-08,150.04545454545453,0.06953269163496435,Positive
384,1769.96,1773.44,1767.85,1771.89,388547616,2013-11-11,275.95,0.0500161135161135,Positive
385,1769.51,1771.78,1762.29,1767.69,457417792,2013-11-12,163.46774193548387,0.13389981322440997,Positive
386,1764.37,1782.0,1760.64,1782.0,528086784,2013-11-13,204.672131147541,0.08070165743554343,Positive
387,1782.75,1791.53,1780.22,1790.62,526450144,2013-11-14,178.31746031746033,0.0042133275307878575,Positive
388,1790.66,1798.22,1790.66,1798.18,668120320,2013-11-15,133.23809523809524,0.15439946517327466,Positive
389,1798.82,1802.33,1788.0,1791.53,496627680,2013-11-18,203.14545454545456,0.037258720541778374,Positive
390,1790.79,1795.51,1784.72,1787.87,471416992,2013-11-19,196.0625,0.037550441972875,Positive
391,1789.59,1795.73,1777.23,1781.37,486419488,2013-11-20,164.23684210526315,0.1402353823371968,Positive
392,1783.52,1797.16,1783.52,1795.85,501020576,2013-11-21,190.6829268292683,0.08026529376224499,Positive
393,1797.21,1804.84,1794.7,1804.76,450318016,2013-11-22,101.59375,0.06879734848484849,Positive
394,1806.33,1808.1,1800.58,1802.48,482740864,2013-11-25,143.28301886792454,0.07522255574614065,Positive
395,1802.87,1808.42,1800.77,1802.75,566536576,2013-11-26,174.26666666666668,0.02714818660651995,Positive
396,1803.48,1808.27,1802.77,1807.23,380423904,2013-11-27,162.125,0.11016893262987014,Positive
397,1808.69,1813.55,1803.98,1805.81,357478752,2013-11-29,240.48,0.022789826839826825,Positive
398,1806.55,1810.02,1798.6,1800.9,470156032,2013-12-02,184.10294117647058,0.12731270176582676,Positive
399,1800.1,1800.1,1787.85,1795.15,535826848,2013-12-03,239.1864406779661,0.09008894970154048,Positive
400,1793.15,1799.8,1779.09,1792.81,591186240,2013-12-04,300.27777777777777,0.09206162912833074,Positive
401,1792.82,1792.82,1783.38,1785.03,576708544,2013-12-05,250.41176470588235,0.13711921954333423,Positive
402,1788.36,1806.04,1788.36,1805.09,516851968,2013-12-06,226.12359550561797,0.037202282476158886,Positive
403,1806.21,1811.52,1806.21,1808.37,495544640,2013-12-09,163.56603773584905,0.10328394002922303,Positive
404,1807.6,1808.52,1801.75,1802.62,484093248,2013-12-10,218.808,0.08486303882571912,Positive
405,1802.76,1802.97,1780.09,1782.22,561170112,2013-12-11,232.9212121212121,0.06460249897296565,Positive
406,1781.71,1782.99,1772.28,1775.5,527653440,2013-12-12,284.1454545454545,0.047479169337792344,Positive
407,1777.98,1780.92,1772.45,1775.32,450441536,2013-12-13,251.37254901960785,0.10370215487480575,Positive
408,1777.48,1792.22,1777.48,1786.54,537011904,2013-12-16,253.49367088607596,0.08410506022846392,Positive
409,1786.47,1786.77,1777.05,1781.0,513352160,2013-12-17,213.38571428571427,0.09488675815826787,Positive
410,1781.46,1811.08,1767.99,1810.65,702164224,2013-12-18,224.06944444444446,0.07157137779273198,Positive
411,1809.0,1810.88,1801.35,1809.6,518257792,2013-12-19,226.36184210526315,0.10551833432338881,Positive
412,1810.39,1823.75,1810.25,1818.32,1402679296,2013-12-20,141.20143884892087,0.0986495315188789,Positive
413,1822.92,1829.75,1822.92,1827.99,439203200,2013-12-23,207.67605633802816,0.1342944647702062,Positive
414,1828.02,1833.32,1828.02,1833.32,187691760,2013-12-24,192.65714285714284,0.11730725623582765,Positive
415,1834.96,1842.84,1834.96,1842.02,298737280,2013-12-26,266.9117647058824,0.04412882528977129,Positive
416,1842.97,1844.89,1839.81,1841.4,274879136,2013-12-27,227.0344827586207,0.12182561850665298,Positive
417,1841.47,1842.47,1838.77,1841.07,308193088,2013-12-30,191.21428571428572,0.1270684781488353,Positive
418,1842.61,1849.44,1842.41,1848.36,399844768,2013-12-31,178.02941176470588,0.14678426651732276,Positive
419,1845.86,1845.86,1827.74,1831.98,463338432,2014-01-02,205.30597014925374,0.027057516725880196,Positive
420,1833.21,1838.24,1829.13,1831.37,399831232,2014-01-03,265.4769230769231,0.10494708716157579,Positive
421,1832.31,1837.16,1823.73,1826.77,500749376,2014-01-06,193.8709677419355,0.0740545641847485,Positive
422,1828.71,1840.1,1828.71,1837.88,508596672,2014-01-07,226.69387755102042,0.1056051881887291,Positive
423,1837.9,1840.02,1831.4,1837.49,589383168,2014-01-08,210.34117647058824,0.08615773444363972,Positive
424,1839.0,1843.23,1830.38,1838.13,529520704,2014-01-09,218.81690140845072,0.1544891264884793,Positive
425,1840.06,1843.15,1832.43,1842.37,491739072,2014-01-10,129.09473684210528,0.09110853839143314,Positive
426,1841.26,1843.45,1815.52,1819.2,585806720,2014-01-13,162.44444444444446,0.02976671476671476,Positive
427,1821.36,1839.26,1821.36,1838.88,521314080,2014-01-14,196.19791666666666,0.07740134654714158,Positive
428,1840.52,1850.84,1840.52,1848.38,563999680,2014-01-15,198.49056603773585,0.02341231537640786,Positive
429,1847.99,1847.99,1840.3,1845.89,486069664,2014-01-16,199.74789915966386,0.08986445995036928,Positive
430,1844.23,1846.04,1835.23,1838.7,819605120,2014-01-17,160.47435897435898,0.10526087926429312,Positive
431,1841.05,1849.31,1832.38,1843.8,610444544,2014-01-21,180.5142857142857,0.04661979955041179,Positive
432,1844.71,1846.87,1840.88,1844.86,512338816,2014-01-22,144.61363636363637,0.06797018213468428,Positive
433,1842.29,1842.29,1820.06,1828.46,593087104,2014-01-23,198.01685393258427,0.04833876333602515,Positive
434,1826.96,1826.96,1790.29,1790.29,730151040,2014-01-24,192.66836734693877,0.05084978646321577,Positive
435,1791.03,1795.98,1772.88,1781.56,653126528,2014-01-27,146.89903846153845,0.052174718029488795,Positive
436,1783.0,1793.87,1779.49,1792.5,526147616,2014-01-28,188.984375,0.11153731069364875,Positive
437,1790.15,1790.15,1770.45,1774.2,655960576,2014-01-29,143.2608695652174,0.07952119168740543,Positive
438,1777.17,1798.77,1777.17,1794.19,571051008,2014-01-30,152.43295019157088,0.10672234075886414,Positive
439,1790.88,1793.88,1772.26,1782.59,776329664,2014-01-31,217.11111111111111,0.053301906308645106,Positive
440,1782.68,1784.83,1739.66,1741.89,759497600,2014-02-03,156.2289156626506,0.030468188772405626,Positive
441,1743.82,1758.73,1743.82,1755.2,635294336,2014-02-04,273.1354166666667,0.08071997192610043,Positive
442,1753.38,1755.79,1737.92,1751.64,590110912,2014-02-05,166.79289940828403,0.07943588119755698,Positive
443,1752.99,1774.06,1752.99,1773.43,571755648,2014-02-06,187.8512396694215,0.08215736367420369,Positive
444,1776.01,1798.03,1776.01,1797.02,600247744,2014-02-07,198.33495145631068,0.03702113324648443,Positive
445,1796.2,1799.94,1791.83,1799.84,498168800,2014-02-10,256.0169491525424,0.10323417562389062,Positive
446,1800.45,1823.54,1800.41,1819.75,546459712,2014-02-11,251.5952380952381,0.07197734721762913,Positive
447,1820.12,1826.55,1815.97,1819.26,496327680,2014-02-12,181.57575757575756,0.05130381729461816,Positive
448,1814.82,1830.25,1809.22,1829.83,542928576,2014-02-13,130.20666666666668,0.04681360028860029,Positive
449,1828.46,1841.65,1825.59,1838.63,495117504,2014-02-14,296.7281553398058,0.08034913979666679,Positive
450,1839.03,1842.87,1835.01,1840.76,546618496,2014-02-18,163.71929824561403,0.08663224348750666,Positive
451,1838.9,1847.5,1826.99,1828.75,530650336,2014-02-19,177.8068181818182,0.02221859519749129,Positive
452,1829.24,1842.79,1824.58,1839.78,520620960,2014-02-20,194.03636363636363,0.0494840595711808,Positive
453,1841.07,1846.13,1835.6,1836.25,680813056,2014-02-21,254.1627906976744,0.07890227612378237,Positive
454,1836.78,1858.71,1836.78,1847.61,705543680,2014-02-24,118.25862068965517,0.07862771806737323,Positive
455,1847.66,1852.91,1840.19,1845.12,505512800,2014-02-25,173.44210526315788,0.08600045568466622,Positive
456,1845.79,1852.65,1840.66,1845.16,505238592,2014-02-26,215.672131147541,0.08424445698463687,Positive
457,1844.9,1854.53,1841.13,1854.29,517164928,2014-02-27,174.1263157894737,0.08725116764490934,Positive
458,1855.12,1867.92,1847.67,1859.45,728624448,2014-02-28,146.0,0.09074530559831585,Positive
459,1857.68,1857.68,1834.44,1845.73,508998560,2014-03-03,176.27272727272728,0.12034008941948535,Positive
460,1849.23,1876.23,1849.23,1873.91,555989248,2014-03-04,146.17037037037036,0.12055193675861668,Positive
461,1874.05,1876.53,1871.11,1873.81,490908640,2014-03-05,154.6,0.1125746876177456,Positive
462,1874.18,1881.94,1874.18,1877.03,506237536,2014-03-06,220.38888888888889,0.0812617052997445,Positive
463,1878.52,1883.57,1870.56,1878.04,507130784,2014-03-07,195.19444444444446,0.13443598206247012,Positive
464,1877.86,1877.87,1867.04,1877.17,439330720,2014-03-10,123.80733944954129,0.03335226445318189,Positive
465,1878.26,1882.35,1863.88,1867.63,452021728,2014-03-11,152.1818181818182,0.041841208462920776,Positive
466,1866.15,1868.38,1854.38,1868.2,459683712,2014-03-12,209.64864864864865,0.06542727693365208,Positive
467,1869.06,1874.4,1841.86,1846.34,528187872,2014-03-13,173.54166666666666,0.055155251494537205,Positive
468,1845.07,1852.44,1839.57,1841.13,513409536,2014-03-14,182.53684210526316,0.07859294360610154,Positive
469,1842.81,1862.3,1842.81,1858.83,474079200,2014-03-17,164.25842696629215,0.06142289207059304,Positive
470,1858.92,1873.76,1858.92,1872.25,420516608,2014-03-18,140.60377358490567,0.10531753405574161,Positive
471,1872.25,1874.14,1850.35,1860.77,512768832,2014-03-19,167.5581395348837,0.09724759290020919,Positive
472,1860.09,1873.49,1854.63,1872.01,481715360,2014-03-20,185.64864864864865,0.03323364504082444,Positive
473,1874.53,1883.97,1863.46,1866.52,1556334336,2014-03-21,155.15384615384616,0.07119890030604314,Positive
474,1867.67,1873.34,1849.69,1857.44,609139008,2014-03-24,227.25,0.12115462820008274,Positive
475,1859.48,1871.87,1855.96,1865.62,514678880,2014-03-25,138.9902912621359,0.08596860158449962,Positive
476,1867.09,1875.92,1852.56,1852.56,572994880,2014-03-26,207.90625,0.05501523591865198,Positive
477,1852.11,1855.55,1842.11,1849.04,598292928,2014-03-27,177.68852459016392,0.04899866851857486,Positive
478,1850.07,1866.63,1850.07,1857.62,466573952,2014-03-28,193.47272727272727,0.08888307375645038,Positive
479,1859.16,1875.18,1859.16,1872.34,588338496,2014-03-31,214.92105263157896,0.11919239313318258,Positive
480,1873.96,1885.84,1873.96,1885.52,528822112,2014-04-01,161.61904761904762,0.10349540644540647,Positive
481,1886.61,1893.17,1883.79,1890.9,475492416,2014-04-02,187.16666666666666,0.07627025531286896,Positive
482,1891.43,1893.8,1882.65,1888.77,499900992,2014-04-03,179.44776119402985,0.08235098804595076,Positive
483,1890.25,1897.28,1863.26,1865.09,668879936,2014-04-04,156.7906976744186,0.05489614048936045,Positive
484,1863.92,1864.04,1841.48,1845.04,691982272,2014-04-07,169.48979591836735,0.050167865924972334,Positive
485,1845.48,1854.95,1837.49,1851.96,577725696,2014-04-08,197.84126984126985,0.05269245029661696,Positive
486,1852.64,1872.43,1852.38,1872.18,543696448,2014-04-09,211.2,0.0301727637830579,Positive
487,1872.28,1872.53,1830.87,1833.08,660580224,2014-04-10,168.98958333333334,0.05890762642064725,Positive
488,1830.65,1835.07,1814.36,1815.69,681861312,2014-04-11,198.59349593495935,0.04760726586001462,Positive
489,1818.18,1834.19,1815.8,1830.61,544581504,2014-04-14,301.4307692307692,0.07902752588955211,Positive
490,1831.45,1844.02,1816.29,1842.98,630045632,2014-04-15,175.43636363636364,0.09828957322139141,Positive
491,1846.01,1862.31,1846.01,1862.31,583572672,2014-04-16,258.74074074074076,0.11763992443224944,Positive
492,1861.73,1869.63,1856.72,1864.85,686778752,2014-04-17,203.36231884057972,0.03824186356771422,Positive
493,1865.79,1871.89,1863.18,1871.89,457800064,2014-04-21,115.66666666666667,0.08533210076960078,Positive
494,1872.57,1884.89,1872.57,1879.55,508315648,2014-04-22,183.79710144927537,0.06502831641366838,Positive
495,1879.32,1879.75,1873.91,1875.39,496694816,2014-04-23,184.8082191780822,0.050760533341479785,Positive
496,1881.97,1884.06,1870.24,1878.61,536761216,2014-04-24,157.1891891891892,0.07233161733161733,Positive
497,1877.72,1877.72,1859.7,1863.4,541251200,2014-04-25,235.3,0.07653619472252285,Positive
498,1865.0,1877.01,1850.61,1869.43,666878400,2014-04-28,199.96875,0.04194337346681096,Positive
499,1870.78,1880.6,1870.78,1878.33,512177312,2014-04-29,146.64646464646464,0.11871999786255984,Positive
500,1877.1,1885.2,1872.69,1883.95,645938432,2014-04-30,172.88372093023256,0.033526443963772974,Positive
501,1884.39,1888.59,1878.04,1883.68,482317376,2014-05-01,310.6666666666667,0.06338776656202763,Positive
502,1885.3,1891.33,1878.5,1881.14,480716416,2014-05-02,225.9016393442623,0.085994900014982,Positive
503,1879.45,1885.51,1866.77,1884.66,426896864,2014-05-05,224.36363636363637,0.1377435064935065,Positive
504,1883.69,1883.69,1867.72,1867.72,490144192,2014-05-06,137.74545454545455,0.027013249376885734,Positive
505,1868.53,1878.83,1859.79,1878.21,612165632,2014-05-07,137.09876543209876,0.08065396023729356,Positive
506,1877.39,1889.07,1870.05,1875.63,511345760,2014-05-08,185.28155339805826,0.035602085805882616,Positive
507,1875.27,1878.57,1867.02,1878.48,488678720,2014-05-09,127.05128205128206,0.07804257085507085,Positive
508,1880.03,1897.13,1880.03,1896.65,464325760,2014-05-12,193.5735294117647,0.0988297156726042,Positive
509,1896.75,1902.17,1896.06,1897.45,427819552,2014-05-13,166.98181818181817,0.046249538100187434,Positive
510,1897.13,1897.13,1885.77,1888.53,437091840,2014-05-14,210.50862068965517,0.04661695673719171,Positive
511,1888.16,1888.16,1862.36,1870.85,561061696,2014-05-15,132.82517482517483,0.06808291834428197,Positive
512,1871.19,1878.28,1864.82,1877.86,637825152,2014-05-16,154.81981981981983,0.05340490490490489,Positive
513,1876.66,1886.0,1872.42,1885.08,444486784,2014-05-19,229.96153846153845,0.15479862570521913,Positive
514,1884.88,1884.88,1868.14,1872.83,449739456,2014-05-20,117.44117647058823,0.07770727230286054,Positive
515,1873.34,1888.8,1873.34,1888.03,421479296,2014-05-21,133.6122448979592,0.05489382046524902,Positive
516,1888.19,1896.33,1885.39,1892.49,398900416,2014-05-22,225.82978723404256,0.044044057794057775,Positive
517,1893.32,1901.26,1893.32,1900.53,386249664,2014-05-23,309.4117647058824,0.07714366197358707,Positive
518,1902.01,1912.28,1902.01,1911.91,479164000,2014-05-27,172.77777777777777,0.03802736358291914,Positive
519,1911.77,1914.46,1907.3,1909.78,421454048,2014-05-28,274.875,0.05388886070526697,Positive
520,1910.6,1920.03,1909.82,1920.03,379231808,2014-05-29,167.94117647058823,0.10174666331178935,Positive
521,1920.33,1924.03,1916.64,1923.57,609798400,2014-05-30,171.92156862745097,0.04511941339534218,Positive
522,1923.87,1925.88,1915.98,1924.97,383535264,2014-06-02,219.31578947368422,0.06591579010657958,Positive
523,1923.07,1925.07,1918.79,1924.24,419737312,2014-06-03,181.15,0.0730217970521542,Positive
524,1923.06,1928.63,1918.6,1927.88,410844640,2014-06-04,130.75806451612902,0.06102052115525117,Positive
525,1928.52,1941.74,1922.93,1940.46,439411360,2014-06-05,369.72222222222223,-0.019189060420816546,Negative
