,date,open,high,low,close,volume
310,2013-04-01,1569.18,1570.57,1558.47,1562.17,422775552
311,2013-04-02,1562.17,1573.66,1562.17,1570.25,473640320
312,2013-04-03,1570.25,1571.47,1549.8,1553.69,587850944
313,2013-04-04,1553.69,1562.6,1552.52,1559.98,481445376
314,2013-04-05,1559.98,1559.98,1539.5,1553.28,558288704
315,2013-04-08,1553.26,1563.07,1548.63,1563.07,455851968
316,2013-04-09,1563.11,1573.89,1560.92,1568.61,521582048
317,2013-04-10,1568.61,1589.07,1568.61,1587.73,524612448
318,2013-04-11,1587.73,1597.35,1586.17,1593.37,530718944
319,2013-04-12,1593.3,1593.3,1579.97,1588.85,538931392
320,2013-04-15,1588.84,1588.84,1552.28,1552.36,725229120
321,2013-04-16,1552.36,1575.35,1552.36,1574.57,572293824
322,2013-04-17,1574.57,1574.57,1543.69,1552.01,708085120
323,2013-04-18,1552.03,1554.38,1536.03,1541.61,635698176
324,2013-04-19,1541.61,1555.89,1539.4,1555.25,790566336
325,2013-04-22,1555.25,1565.55,1548.19,1562.5,520923456
326,2013-04-23,1562.5,1579.58,1562.5,1578.78,555077120
327,2013-04-24,1578.78,1583.0,1575.8,1578.79,574951040
328,2013-04-25,1578.93,1592.64,1578.93,1585.16,591309504
329,2013-04-26,1585.16,1585.78,1577.56,1582.24,558080320
330,2013-04-29,1582.34,1596.65,1582.34,1593.61,455326880
331,2013-04-30,1593.58,1597.57,1586.5,1597.57,676820608
332,2013-05-01,1597.55,1597.55,1581.28,1582.7,514984544
333,2013-05-02,1582.77,1598.6,1582.77,1597.59,464684416
334,2013-05-03,1597.6,1618.46,1597.6,1614.42,528213536
335,2013-05-06,1614.4,1619.77,1614.21,1617.5,477645664
336,2013-05-07,1617.55,1626.03,1616.64,1625.96,489537536
337,2013-05-08,1625.95,1632.78,1622.7,1632.69,516801472
338,2013-05-09,1632.69,1635.01,1623.09,1626.67,482900672
339,2013-05-10,1626.69,1633.7,1623.71,1633.7,475475488
340,2013-05-13,1632.1,1636.0,1626.74,1633.77,455174880
341,2013-05-14,1633.75,1651.1,1633.75,1650.34,529472000
342,2013-05-15,1649.13,1661.49,1646.68,1658.78,547590400
343,2013-05-16,1658.07,1660.51,1648.6,1650.47,562299328
344,2013-05-17,1652.45,1667.47,1652.45,1667.47,717787392
345,2013-05-20,1665.71,1672.84,1663.52,1666.29,494665952
346,2013-05-21,1666.2,1674.93,1662.67,1669.16,513919040
347,2013-05-22,1669.39,1687.18,1648.86,1655.35,683490432
348,2013-05-23,1651.62,1655.5,1635.53,1650.51,610989376
349,2013-05-24,1646.67,1649.78,1636.88,1649.6,449088384
350,2013-05-28,1652.63,1674.21,1652.63,1660.06,554619712
351,2013-05-29,1656.57,1656.57,1640.05,1648.36,511999488
352,2013-05-30,1649.14,1661.91,1648.61,1654.41,525967968
353,2013-05-31,1652.13,1658.99,1630.74,1630.74,872444608
354,2013-06-03,1631.71,1640.42,1622.72,1640.42,614601792
355,2013-06-04,1640.73,1646.53,1623.62,1631.38,567560832
356,2013-06-05,1629.05,1629.31,1607.09,1608.9,573941056
357,2013-06-06,1609.29,1622.56,1598.23,1622.56,611811968
358,2013-06-07,1625.27,1644.4,1625.27,1643.38,588722112
359,2013-06-10,1644.67,1648.69,1639.26,1642.81,446790496
360,2013-06-11,1638.64,1640.13,1622.92,1626.13,494419744
361,2013-06-12,1629.94,1637.71,1610.92,1612.52,496663680
362,2013-06-13,1612.15,1639.25,1608.07,1636.36,508786048
363,2013-06-14,1635.52,1640.8,1623.96,1626.73,454660192
364,2013-06-17,1630.64,1646.5,1630.34,1639.04,517127360
365,2013-06-18,1639.77,1654.19,1639.77,1651.81,468885664
366,2013-06-19,1651.83,1652.45,1628.91,1628.93,564339840
367,2013-06-20,1624.62,1624.62,1584.32,1588.19,783320960
368,2013-06-21,1588.62,1599.19,1577.7,1592.43,1521151104
369,2013-06-24,1588.77,1588.77,1560.33,1573.09,700688000
370,2013-06-25,1577.52,1593.79,1577.09,1588.03,605506944
371,2013-06-26,1592.27,1606.83,1592.27,1603.26,568844608
372,2013-06-27,1606.44,1620.07,1606.44,1613.2,518668672
373,2013-06-28,1611.12,1615.94,1601.06,1606.28,1081289088
374,2013-07-01,1609.78,1626.61,1609.78,1614.96,526115136
375,2013-07-02,1614.29,1624.26,1606.77,1614.08,527795648
376,2013-07-03,1611.48,1618.97,1604.57,1615.41,303759136
377,2013-07-05,1618.65,1632.07,1614.71,1631.89,430664640
378,2013-07-08,1634.2,1644.68,1634.2,1640.46,742917120
379,2013-07-09,1643.93,1654.18,1643.93,1652.32,521108576
380,2013-07-10,1651.56,1657.92,1647.66,1652.62,509090304
381,2013-07-11,1657.41,1676.63,1657.41,1675.02,566455744
382,2013-07-12,1675.26,1680.19,1672.33,1680.19,588945728
383,2013-07-15,1679.59,1684.51,1677.89,1682.5,427337632
384,2013-07-16,1682.7,1683.73,1671.84,1676.26,476974368
385,2013-07-17,1677.91,1684.75,1677.91,1680.91,566833088
386,2013-07-18,1681.05,1693.12,1681.05,1689.37,539273920
387,2013-07-19,1686.15,1692.09,1684.08,1692.09,770584192
388,2013-07-22,1694.41,1697.61,1690.67,1695.53,502083104
389,2013-07-23,1696.63,1698.78,1691.13,1692.39,459706016
390,2013-07-24,1696.06,1698.38,1682.57,1685.94,532656576
391,2013-07-25,1685.21,1690.94,1680.07,1690.25,518129216
392,2013-07-26,1687.31,1691.85,1676.03,1691.65,466156032
393,2013-07-29,1690.32,1690.92,1681.86,1685.33,419819552
394,2013-07-30,1687.92,1693.19,1682.42,1685.96,499839296
395,2013-07-31,1687.76,1698.43,1684.94,1685.73,664419840
396,2013-08-01,1689.42,1707.85,1689.42,1706.87,530951104
397,2013-08-02,1706.1,1709.67,1700.68,1709.67,503275552
398,2013-08-05,1708.01,1709.24,1703.55,1707.14,369575840
399,2013-08-06,1705.79,1705.79,1693.29,1697.37,454070400
400,2013-08-07,1695.3,1695.3,1684.91,1690.91,445614144
401,2013-08-08,1693.35,1700.18,1688.38,1697.48,453654656
402,2013-08-09,1696.1,1699.42,1686.02,1691.42,412941184
403,2013-08-12,1688.37,1691.49,1683.35,1689.47,382142528
404,2013-08-13,1690.65,1696.81,1682.62,1694.16,413884832
405,2013-08-14,1693.88,1695.52,1684.83,1685.39,420471648
406,2013-08-15,1679.61,1679.61,1658.59,1661.32,510318464
407,2013-08-16,1661.22,1663.6,1652.61,1655.83,650111744
408,2013-08-19,1655.25,1659.18,1645.84,1646.06,442953888
409,2013-08-20,1646.81,1658.92,1646.08,1652.35,436119584
410,2013-08-21,1650.66,1656.99,1639.43,1642.8,479892032
411,2013-08-22,1645.03,1659.55,1645.03,1656.96,407240096
412,2013-08-23,1659.92,1664.85,1654.81,1663.5,454291296
413,2013-08-26,1664.29,1669.51,1656.02,1656.78,416322368
414,2013-08-27,1652.54,1652.54,1629.05,1630.48,506000064
415,2013-08-28,1630.25,1641.18,1627.47,1634.96,438063040
416,2013-08-29,1633.5,1646.41,1630.88,1638.17,389334848
417,2013-08-30,1638.89,1640.08,1628.05,1632.97,542310528
418,2013-09-03,1635.95,1651.35,1633.41,1639.77,525167808
419,2013-09-04,1640.72,1655.72,1637.41,1653.08,530963712
420,2013-09-05,1653.28,1659.17,1653.07,1655.08,435460128
421,2013-09-06,1657.44,1664.83,1640.62,1655.17,492524608
422,2013-09-09,1656.85,1672.4,1656.85,1671.71,440884800
423,2013-09-10,1674.32,1684.09,1674.32,1683.99,499155040
424,2013-09-11,1681.04,1689.13,1678.7,1689.13,484793056
425,2013-09-12,1689.21,1689.97,1681.96,1683.42,459040640
426,2013-09-13,1685.04,1688.73,1682.22,1687.99,395148096
427,2013-09-16,1691.7,1704.95,1691.7,1697.6,459764480
428,2013-09-17,1697.73,1705.52,1697.73,1704.76,425239904
429,2013-09-18,1705.74,1729.44,1700.35,1725.52,580426240
430,2013-09-19,1727.34,1729.86,1720.2,1722.34,514394016
431,2013-09-20,1722.44,1725.23,1708.89,1709.91,1383413632
432,2013-09-23,1711.44,1711.44,1697.1,1701.84,511866176
433,2013-09-24,1702.6,1707.63,1694.9,1697.42,509947392
434,2013-09-25,1698.02,1701.71,1691.88,1692.77,475587744
435,2013-09-26,1694.05,1703.85,1693.11,1698.67,440223488
436,2013-09-27,1695.52,1695.52,1687.11,1691.75,489103104
437,2013-09-30,1687.26,1687.26,1674.99,1681.55,629131264
438,2013-10-01,1682.41,1696.55,1682.07,1695.0,462701056
439,2013-10-02,1691.9,1693.87,1680.34,1693.87,484326528
440,2013-10-03,1692.35,1692.35,1670.36,1678.66,499857024
441,2013-10-04,1678.79,1691.94,1677.33,1690.5,440017056
442,2013-10-07,1687.15,1687.15,1674.7,1676.12,425290336
443,2013-10-08,1676.22,1676.79,1655.03,1655.45,571411520
444,2013-10-09,1656.99,1662.47,1646.47,1656.4,574130112
445,2013-10-10,1660.88,1692.56,1660.88,1692.56,552177600
446,2013-10-11,1691.09,1703.44,1688.52,1703.2,482553184
447,2013-10-14,1699.86,1711.03,1692.13,1710.14,424196640
448,2013-10-15,1709.17,1711.57,1695.93,1698.06,532916160
449,2013-10-16,1700.49,1721.76,1700.49,1721.54,543564800
450,2013-10-17,1720.17,1733.45,1714.12,1733.15,542925248
451,2013-10-18,1736.72,1745.31,1735.74,1744.5,703510848
452,2013-10-21,1745.2,1747.79,1740.67,1744.66,498906016
453,2013-10-22,1746.48,1759.33,1746.48,1754.67,569504384
454,2013-10-23,1752.27,1752.27,1740.5,1746.38,533654080
455,2013-10-24,1747.48,1753.94,1745.5,1752.07,525480416
456,2013-10-25,1756.01,1759.82,1752.45,1759.77,541907712
457,2013-10-28,1759.42,1764.99,1757.67,1762.11,579556608
458,2013-10-29,1762.93,1772.09,1762.93,1771.95,501806208
459,2013-10-30,1772.27,1775.22,1757.24,1763.31,480263712
460,2013-10-31,1763.24,1768.53,1755.72,1756.54,635805632
461,2013-11-01,1758.7,1765.67,1752.7,1761.64,549504320
462,2013-11-04,1763.4,1768.78,1761.56,1767.93,431930880
463,2013-11-05,1765.67,1767.03,1755.76,1762.97,487444064
464,2013-11-06,1765.0,1773.74,1764.4,1770.49,499953728
465,2013-11-07,1770.74,1774.54,1746.2,1747.15,602191296
466,2013-11-08,1748.37,1770.78,1747.63,1770.61,575603648
467,2013-11-11,1769.96,1773.44,1767.85,1771.89,388547616
468,2013-11-12,1769.51,1771.78,1762.29,1767.69,457417792
469,2013-11-13,1764.37,1782.0,1760.64,1782.0,528086784
470,2013-11-14,1782.75,1791.53,1780.22,1790.62,526450144
471,2013-11-15,1790.66,1798.22,1790.66,1798.18,668120320
472,2013-11-18,1798.82,1802.33,1788.0,1791.53,496627680
473,2013-11-19,1790.79,1795.51,1784.72,1787.87,471416992
474,2013-11-20,1789.59,1795.73,1777.23,1781.37,486419488
475,2013-11-21,1783.52,1797.16,1783.52,1795.85,501020576
476,2013-11-22,1797.21,1804.84,1794.7,1804.76,450318016
477,2013-11-25,1806.33,1808.1,1800.58,1802.48,482740864
478,2013-11-26,1802.87,1808.42,1800.77,1802.75,566536576
479,2013-11-27,1803.48,1808.27,1802.77,1807.23,380423904
480,2013-11-29,1808.69,1813.55,1803.98,1805.81,357478752
481,2013-12-02,1806.55,1810.02,1798.6,1800.9,470156032
482,2013-12-03,1800.1,1800.1,1787.85,1795.15,535826848
483,2013-12-04,1793.15,1799.8,1779.09,1792.81,591186240
484,2013-12-05,1792.82,1792.82,1783.38,1785.03,576708544
485,2013-12-06,1788.36,1806.04,1788.36,1805.09,516851968
486,2013-12-09,1806.21,1811.52,1806.21,1808.37,495544640
487,2013-12-10,1807.6,1808.52,1801.75,1802.62,484093248
488,2013-12-11,1802.76,1802.97,1780.09,1782.22,561170112
489,2013-12-12,1781.71,1782.99,1772.28,1775.5,527653440
490,2013-12-13,1777.98,1780.92,1772.45,1775.32,450441536
491,2013-12-16,1777.48,1792.22,1777.48,1786.54,537011904
492,2013-12-17,1786.47,1786.77,1777.05,1781.0,513352160
493,2013-12-18,1781.46,1811.08,1767.99,1810.65,702164224
494,2013-12-19,1809.0,1810.88,1801.35,1809.6,518257792
495,2013-12-20,1810.39,1823.75,1810.25,1818.32,1402679296
496,2013-12-23,1822.92,1829.75,1822.92,1827.99,439203200
497,2013-12-24,1828.02,1833.32,1828.02,1833.32,187691760
498,2013-12-26,1834.96,1842.84,1834.96,1842.02,298737280
499,2013-12-27,1842.97,1844.89,1839.81,1841.4,274879136
500,2013-12-30,1841.47,1842.47,1838.77,1841.07,308193088
501,2013-12-31,1842.61,1849.44,1842.41,1848.36,399844768
502,2014-01-02,1845.86,1845.86,1827.74,1831.98,463338432
503,2014-01-03,1833.21,1838.24,1829.13,1831.37,399831232
504,2014-01-06,1832.31,1837.16,1823.73,1826.77,500749376
505,2014-01-07,1828.71,1840.1,1828.71,1837.88,508596672
506,2014-01-08,1837.9,1840.02,1831.4,1837.49,589383168
507,2014-01-09,1839.0,1843.23,1830.38,1838.13,529520704
508,2014-01-10,1840.06,1843.15,1832.43,1842.37,491739072
509,2014-01-13,1841.26,1843.45,1815.52,1819.2,585806720
510,2014-01-14,1821.36,1839.26,1821.36,1838.88,521314080
511,2014-01-15,1840.52,1850.84,1840.52,1848.38,563999680
512,2014-01-16,1847.99,1847.99,1840.3,1845.89,486069664
513,2014-01-17,1844.23,1846.04,1835.23,1838.7,819605120
514,2014-01-21,1841.05,1849.31,1832.38,1843.8,610444544
515,2014-01-22,1844.71,1846.87,1840.88,1844.86,512338816
516,2014-01-23,1842.29,1842.29,1820.06,1828.46,593087104
517,2014-01-24,1826.96,1826.96,1790.29,1790.29,730151040
518,2014-01-27,1791.03,1795.98,1772.88,1781.56,653126528
519,2014-01-28,1783.0,1793.87,1779.49,1792.5,526147616
520,2014-01-29,1790.15,1790.15,1770.45,1774.2,655960576
521,2014-01-30,1777.17,1798.77,1777.17,1794.19,571051008
522,2014-01-31,1790.88,1793.88,1772.26,1782.59,776329664
523,2014-02-03,1782.68,1784.83,1739.66,1741.89,759497600
524,2014-02-04,1743.82,1758.73,1743.82,1755.2,635294336
525,2014-02-05,1753.38,1755.79,1737.92,1751.64,590110912
526,2014-02-06,1752.99,1774.06,1752.99,1773.43,571755648
527,2014-02-07,1776.01,1798.03,1776.01,1797.02,600247744
528,2014-02-10,1796.2,1799.94,1791.83,1799.84,498168800
529,2014-02-11,1800.45,1823.54,1800.41,1819.75,546459712
530,2014-02-12,1820.12,1826.55,1815.97,1819.26,496327680
531,2014-02-13,1814.82,1830.25,1809.22,1829.83,542928576
532,2014-02-14,1828.46,1841.65,1825.59,1838.63,495117504
533,2014-02-18,1839.03,1842.87,1835.01,1840.76,546618496
534,2014-02-19,1838.9,1847.5,1826.99,1828.75,530650336
535,2014-02-20,1829.24,1842.79,1824.58,1839.78,520620960
536,2014-02-21,1841.07,1846.13,1835.6,1836.25,680813056
537,2014-02-24,1836.78,1858.71,1836.78,1847.61,705543680
538,2014-02-25,1847.66,1852.91,1840.19,1845.12,505512800
539,2014-02-26,1845.79,1852.65,1840.66,1845.16,505238592
540,2014-02-27,1844.9,1854.53,1841.13,1854.29,517164928
541,2014-02-28,1855.12,1867.92,1847.67,1859.45,728624448
542,2014-03-03,1857.68,1857.68,1834.44,1845.73,508998560
543,2014-03-04,1849.23,1876.23,1849.23,1873.91,555989248
544,2014-03-05,1874.05,1876.53,1871.11,1873.81,490908640
545,2014-03-06,1874.18,1881.94,1874.18,1877.03,506237536
546,2014-03-07,1878.52,1883.57,1870.56,1878.04,507130784
547,2014-03-10,1877.86,1877.87,1867.04,1877.17,439330720
548,2014-03-11,1878.26,1882.35,1863.88,1867.63,452021728
549,2014-03-12,1866.15,1868.38,1854.38,1868.2,459683712
550,2014-03-13,1869.06,1874.4,1841.86,1846.34,528187872
551,2014-03-14,1845.07,1852.44,1839.57,1841.13,513409536
552,2014-03-17,1842.81,1862.3,1842.81,1858.83,474079200
553,2014-03-18,1858.92,1873.76,1858.92,1872.25,420516608
554,2014-03-19,1872.25,1874.14,1850.35,1860.77,512768832
555,2014-03-20,1860.09,1873.49,1854.63,1872.01,481715360
556,2014-03-21,1874.53,1883.97,1863.46,1866.52,1556334336
557,2014-03-24,1867.67,1873.34,1849.69,1857.44,609139008
558,2014-03-25,1859.48,1871.87,1855.96,1865.62,514678880
559,2014-03-26,1867.09,1875.92,1852.56,1852.56,572994880
560,2014-03-27,1852.11,1855.55,1842.11,1849.04,598292928
561,2014-03-28,1850.07,1866.63,1850.07,1857.62,466573952
562,2014-03-31,1859.16,1875.18,1859.16,1872.34,588338496
563,2014-04-01,1873.96,1885.84,1873.96,1885.52,528822112
564,2014-04-02,1886.61,1893.17,1883.79,1890.9,475492416
565,2014-04-03,1891.43,1893.8,1882.65,1888.77,499900992
566,2014-04-04,1890.25,1897.28,1863.26,1865.09,668879936
567,2014-04-07,1863.92,1864.04,1841.48,1845.04,691982272
568,2014-04-08,1845.48,1854.95,1837.49,1851.96,577725696
569,2014-04-09,1852.64,1872.43,1852.38,1872.18,543696448
570,2014-04-10,1872.28,1872.53,1830.87,1833.08,660580224
571,2014-04-11,1830.65,1835.07,1814.36,1815.69,681861312
572,2014-04-14,1818.18,1834.19,1815.8,1830.61,544581504
573,2014-04-15,1831.45,1844.02,1816.29,1842.98,630045632
574,2014-04-16,1846.01,1862.31,1846.01,1862.31,583572672
575,2014-04-17,1861.73,1869.63,1856.72,1864.85,686778752
576,2014-04-21,1865.79,1871.89,1863.18,1871.89,457800064
577,2014-04-22,1872.57,1884.89,1872.57,1879.55,508315648
578,2014-04-23,1879.32,1879.75,1873.91,1875.39,496694816
579,2014-04-24,1881.97,1884.06,1870.24,1878.61,536761216
580,2014-04-25,1877.72,1877.72,1859.7,1863.4,541251200
581,2014-04-28,1865.0,1877.01,1850.61,1869.43,666878400
582,2014-04-29,1870.78,1880.6,1870.78,1878.33,512177312
583,2014-04-30,1877.1,1885.2,1872.69,1883.95,645938432
584,2014-05-01,1884.39,1888.59,1878.04,1883.68,482317376
585,2014-05-02,1885.3,1891.33,1878.5,1881.14,480716416
586,2014-05-05,1879.45,1885.51,1866.77,1884.66,426896864
587,2014-05-06,1883.69,1883.69,1867.72,1867.72,490144192
588,2014-05-07,1868.53,1878.83,1859.79,1878.21,612165632
589,2014-05-08,1877.39,1889.07,1870.05,1875.63,511345760
590,2014-05-09,1875.27,1878.57,1867.02,1878.48,488678720
591,2014-05-12,1880.03,1897.13,1880.03,1896.65,464325760
592,2014-05-13,1896.75,1902.17,1896.06,1897.45,427819552
593,2014-05-14,1897.13,1897.13,1885.77,1888.53,437091840
594,2014-05-15,1888.16,1888.16,1862.36,1870.85,561061696
595,2014-05-16,1871.19,1878.28,1864.82,1877.86,637825152
596,2014-05-19,1876.66,1886.0,1872.42,1885.08,444486784
597,2014-05-20,1884.88,1884.88,1868.14,1872.83,449739456
598,2014-05-21,1873.34,1888.8,1873.34,1888.03,421479296
599,2014-05-22,1888.19,1896.33,1885.39,1892.49,398900416
600,2014-05-23,1893.32,1901.26,1893.32,1900.53,386249664
601,2014-05-27,1902.01,1912.28,1902.01,1911.91,479164000
602,2014-05-28,1911.77,1914.46,1907.3,1909.78,421454048
603,2014-05-29,1910.6,1920.03,1909.82,1920.03,379231808
604,2014-05-30,1920.33,1924.03,1916.64,1923.57,609798400
605,2014-06-02,1923.87,1925.88,1915.98,1924.97,383535264
606,2014-06-03,1923.07,1925.07,1918.79,1924.24,419737312
607,2014-06-04,1923.06,1928.63,1918.6,1927.88,410844640
608,2014-06-05,1928.52,1941.74,1922.93,1940.46,439411360
609,2014-06-06,1942.41,1949.44,1942.41,1949.44,459428352
610,2014-06-09,1948.97,1955.55,1947.16,1951.27,433737152
611,2014-06-10,1950.34,1950.86,1944.64,1950.79,412486016
612,2014-06-11,1949.37,1949.37,1940.08,1943.89,397056288
613,2014-06-12,1943.35,1943.35,1925.78,1930.11,469795936
614,2014-06-13,1930.8,1937.3,1927.69,1936.16,454782016
615,2014-06-16,1934.84,1941.15,1930.91,1937.78,461743968
616,2014-06-17,1937.15,1943.69,1933.55,1941.99,424817824
617,2014-06-18,1942.73,1957.74,1939.29,1956.98,450175296
618,2014-06-19,1957.5,1959.87,1952.26,1959.48,487951232
619,2014-06-20,1960.45,1963.91,1959.17,1962.87,1225010560
620,2014-06-23,1962.92,1963.74,1958.89,1962.61,429726112
621,2014-06-24,1961.97,1968.17,1948.34,1949.98,481626688
622,2014-06-25,1949.27,1960.83,1947.49,1959.53,469446912
623,2014-06-26,1959.89,1959.89,1944.69,1957.22,417090176
624,2014-06-27,1956.56,1961.47,1952.18,1960.96,754974656
625,2014-06-30,1960.79,1964.24,1958.22,1960.23,543446720
626,2014-07-01,1962.29,1978.58,1962.29,1973.32,453395488
627,2014-07-02,1973.06,1976.67,1972.58,1974.62,398543776
628,2014-07-03,1975.88,1985.59,1975.88,1985.44,372778080
629,2014-07-07,1984.22,1984.22,1974.88,1977.65,411961184
630,2014-07-08,1976.39,1976.39,1959.46,1963.71,500784960
631,2014-07-09,1965.1,1974.15,1965.1,1972.83,424467520
632,2014-07-10,1966.67,1969.84,1952.86,1964.68,431707552
633,2014-07-11,1965.76,1968.67,1959.63,1967.57,389943168
634,2014-07-14,1969.86,1979.85,1969.86,1977.1,413153408
635,2014-07-15,1977.36,1982.52,1965.34,1973.28,574597440
636,2014-07-16,1976.35,1983.94,1975.67,1981.57,563271424
637,2014-07-17,1979.75,1981.8,1955.59,1958.12,570555776
638,2014-07-18,1961.54,1979.91,1960.82,1978.22,598989888
639,2014-07-21,1976.93,1976.93,1965.77,1973.63,412421888
640,2014-07-22,1975.65,1986.24,1975.65,1983.53,442676576
641,2014-07-23,1985.32,1989.23,1982.44,1987.01,500128448
642,2014-07-24,1988.07,1991.39,1985.79,1987.98,508563520
643,2014-07-25,1984.6,1984.6,1974.37,1978.34,429045440
644,2014-07-28,1978.25,1981.52,1967.31,1978.91,446608288
645,2014-07-29,1980.03,1984.85,1969.95,1969.95,501819168
646,2014-07-30,1973.21,1978.9,1962.42,1970.07,501324096
647,2014-07-31,1965.14,1965.14,1930.67,1930.67,636984128
648,2014-08-01,1929.8,1937.35,1916.37,1925.15,530081184
649,2014-08-04,1926.62,1942.92,1921.2,1938.99,478743840
650,2014-08-05,1936.34,1936.34,1913.77,1920.21,514760256
651,2014-08-06,1917.29,1927.91,1911.45,1920.24,497211520
652,2014-08-07,1923.03,1928.89,1904.78,1909.57,482464896
653,2014-08-08,1910.35,1932.38,1909.01,1931.59,464022784
654,2014-08-11,1933.43,1944.9,1933.43,1936.92,406222624
655,2014-08-12,1935.73,1939.65,1928.29,1933.75,361088448
656,2014-08-13,1935.6,1948.41,1935.6,1946.72,381970080
657,2014-08-14,1947.41,1955.23,1947.41,1955.18,329704736
658,2014-08-15,1958.87,1964.04,1941.5,1955.06,608697920
659,2014-08-18,1958.36,1971.99,1958.36,1971.74,437281792
660,2014-08-19,1972.73,1982.57,1972.73,1981.6,406385920
661,2014-08-20,1980.46,1988.57,1977.68,1986.51,387730624
662,2014-08-21,1986.82,1994.76,1986.82,1992.37,404517728
663,2014-08-22,1992.6,1993.54,1984.76,1988.4,388759008
664,2014-08-25,1991.74,2001.95,1991.74,1997.92,347701248
665,2014-08-26,1998.59,2005.04,1998.59,2000.02,321244960
666,2014-08-27,2000.54,2002.14,1996.2,2000.12,360861728
667,2014-08-28,1997.42,1998.55,1990.52,1996.74,327403168
668,2014-08-29,1998.45,2003.38,1994.65,2003.37,434091648
669,2014-09-02,2004.07,2006.12,1994.85,2002.28,414849152
670,2014-09-03,2003.57,2009.28,1998.14,2000.72,408860448
671,2014-09-04,2001.67,2011.17,1992.54,1997.65,437703744
672,2014-09-05,1998.0,2007.71,1990.1,2007.71,470374464
673,2014-09-08,2007.17,2007.17,1995.6,2001.54,472663296
674,2014-09-09,2000.73,2001.01,1984.61,1988.44,492285056
675,2014-09-10,1988.41,1996.66,1982.99,1995.69,450704896
676,2014-09-11,1992.85,1997.65,1985.93,1997.45,420061568
677,2014-09-12,1996.74,1996.74,1980.26,1985.54,553889152
678,2014-09-15,1986.04,1987.18,1978.48,1984.13,487894016
679,2014-09-16,1981.93,2002.28,1979.06,1998.98,490373120
680,2014-09-17,1999.3,2010.74,1993.29,2001.57,508634112
681,2014-09-18,2003.07,2012.34,2003.07,2011.36,549523328
682,2014-09-19,2012.74,2019.26,2006.59,2010.4,1578831488
683,2014-09-22,2009.08,2009.08,1991.01,1994.29,561021440
684,2014-09-23,1992.78,1995.41,1982.77,1982.77,535353824
685,2014-09-24,1983.34,1999.79,1978.63,1998.3,523858304
686,2014-09-25,1997.32,1997.32,1965.99,1965.99,554326976
687,2014-09-26,1966.22,1986.37,1966.22,1982.85,482800576
688,2014-09-29,1978.96,1981.28,1964.04,1977.8,448843840
689,2014-09-30,1978.21,1985.17,1968.96,1972.29,613410880
690,2014-10-01,1971.44,1971.44,1941.72,1946.16,612042368
691,2014-10-02,1945.83,1952.32,1926.03,1946.17,530950208
692,2014-10-03,1948.12,1971.19,1948.12,1967.9,573337856
693,2014-10-06,1970.01,1977.84,1958.43,1964.82,451497760
694,2014-10-07,1962.36,1962.36,1934.87,1935.1,535635072
695,2014-10-08,1935.55,1970.36,1925.25,1968.89,630988928
696,2014-10-09,1967.68,1967.68,1927.56,1928.21,629544960
697,2014-10-10,1925.63,1936.98,1906.05,1906.13,784976384
698,2014-10-13,1905.65,1912.09,1874.14,1874.74,700280192
699,2014-10-14,1877.11,1898.71,1871.79,1877.7,717277824
700,2014-10-15,1874.18,1874.18,1820.66,1862.49,957773440
701,2014-10-16,1855.95,1876.01,1835.02,1862.76,815644928
702,2014-10-17,1864.91,1898.16,1864.91,1886.76,821580032
703,2014-10-20,1885.62,1905.03,1882.3,1904.01,546459648
704,2014-10-21,1909.38,1942.45,1909.38,1941.28,619562176
705,2014-10-22,1941.29,1949.31,1926.83,1927.11,655120704
706,2014-10-23,1931.02,1961.95,1931.02,1950.82,582502784
707,2014-10-24,1951.59,1965.27,1946.27,1964.58,522245824
708,2014-10-27,1962.97,1964.64,1951.37,1961.63,491705632
709,2014-10-28,1964.14,1985.05,1964.14,1985.05,548310080
710,2014-10-29,1983.29,1991.4,1969.04,1982.3,569952512
711,2014-10-30,1979.49,1999.4,1974.75,1994.65,524165472
712,2014-10-31,2001.2,2018.19,2001.2,2018.05,712729024
713,2014-11-03,2018.21,2024.46,2013.68,2017.81,508736448
714,2014-11-04,2015.81,2015.98,2001.01,2012.1,543311552
715,2014-11-05,2015.29,2023.77,2014.42,2023.57,536628928
716,2014-11-06,2023.33,2031.61,2015.86,2031.21,515367744
717,2014-11-07,2032.36,2034.26,2025.07,2031.92,525751680
718,2014-11-10,2032.01,2038.7,2030.17,2038.26,478569504
719,2014-11-11,2038.2,2041.28,2035.28,2039.68,404411296
720,2014-11-12,2037.75,2040.33,2031.95,2038.25,485259584
721,2014-11-13,2039.21,2046.18,2030.44,2039.33,499429664
722,2014-11-14,2039.74,2042.22,2035.2,2039.82,470705056
723,2014-11-17,2038.29,2043.07,2034.46,2041.32,495556288
724,2014-11-18,2041.48,2056.08,2041.48,2051.8,485794304
725,2014-11-19,2051.16,2052.14,2040.37,2048.72,478726752
726,2014-11-20,2045.87,2053.84,2040.49,2052.75,467789184
727,2014-11-21,2057.46,2071.46,2056.75,2063.5,741511872
728,2014-11-24,2065.07,2070.17,2065.07,2069.41,493393984
729,2014-11-25,2070.15,2074.21,2064.75,2067.03,597605120
730,2014-11-26,2067.36,2073.29,2066.62,2072.83,517876352
731,2014-11-28,2074.78,2075.76,2065.06,2067.56,416521408
732,2014-12-01,2065.78,2065.78,2049.57,2053.44,564631744
